record_type,adv_id,legal_adviser_name,business_name,crd_number,sec_number,firm_type,registration_status,registration_date,last_adv_filing_date,city,state,country,phone,reported_website,vc_signal_strength,vc_signal_reason,new_to_snapshot,feed_date,source_url,iapd_url,linkedin_company_search_url,linkedin_people_search_url,website_search_url,verification_status,freshness_bucket
adv_signal,adv-283399,"HEROIC VENTURES MANAGEMENT, LLC","HEROIC VENTURES MANAGEMENT, LLC",283399,802-115075,ERA,ACTIVE,2019-03-26,2026-03-17,GLADWYNE,PA,United States,(650) 918-7600,https://www.linkedin.com/company/heroic-ventures/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/283399,https://www.linkedin.com/search/results/companies/?keywords=HEROIC+VENTURES+MANAGEMENT%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=HEROIC+VENTURES+MANAGEMENT%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=HEROIC+VENTURES+MANAGEMENT%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-301126,"OUTERBRIDGE CAPITAL MANAGEMENT, LLC","OUTERBRIDGE CAPITAL MANAGEMENT, LLC",301126,802-115065,ERA,ACTIVE,2019-03-26,2024-04-01,NEW YORK,NY,United States,347-493-0350,https://www.outerbridgecapital.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/301126,https://www.linkedin.com/search/results/companies/?keywords=OUTERBRIDGE+CAPITAL+MANAGEMENT%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=OUTERBRIDGE+CAPITAL+MANAGEMENT%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=OUTERBRIDGE+CAPITAL+MANAGEMENT%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-289504,"MONTROSE LANE, LP","MONTROSE LANE, LP",289504,802-115072,ERA,ACTIVE,2019-03-26,2024-03-29,HOUSTON,TX,United States,6173010338,https://www.linkedin.com/company/montroselane,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/289504,https://www.linkedin.com/search/results/companies/?keywords=MONTROSE+LANE%2C+LP,https://www.linkedin.com/search/results/people/?keywords=MONTROSE+LANE%2C+LP+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=MONTROSE+LANE%2C+LP+venture+capital,unresolved,older_registration
adv_signal,adv-301113,ATOMICO (UK) PARTNERS LLP,ATOMICO (UK) PARTNERS LLP,301113,802-115059,ERA,ACTIVE,2019-03-25,2026-06-08,LONDON,,United Kingdom,44 207 499 1093,https://www.atomico.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/301113,https://www.linkedin.com/search/results/companies/?keywords=ATOMICO+%28UK%29+PARTNERS+LLP,https://www.linkedin.com/search/results/people/?keywords=ATOMICO+%28UK%29+PARTNERS+LLP+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ATOMICO+%28UK%29+PARTNERS+LLP+venture+capital,unresolved,older_registration
adv_signal,adv-300508,"EIGHT ACRES CAPITAL MANAGEMENT, LLC","EIGHT ACRES CAPITAL MANAGEMENT, LLC",300508,802-115062,ERA,ACTIVE,2019-03-25,2026-03-30,,,,918-221-8852,https://www.linkedin.com/company/eight-acres,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300508,https://www.linkedin.com/search/results/companies/?keywords=EIGHT+ACRES+CAPITAL+MANAGEMENT%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=EIGHT+ACRES+CAPITAL+MANAGEMENT%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=EIGHT+ACRES+CAPITAL+MANAGEMENT%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-300806,COVEMARK INVESTMENT MANAGER LLC,COVEMARK INVESTMENT MANAGER LLC,300806,802-115051,ERA,ACTIVE,2019-03-21,2026-04-14,DALLAS,TX,United States,972-984-0342,http://www.linkedin.com/company/covemark1/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300806,https://www.linkedin.com/search/results/companies/?keywords=COVEMARK+INVESTMENT+MANAGER+LLC,https://www.linkedin.com/search/results/people/?keywords=COVEMARK+INVESTMENT+MANAGER+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=COVEMARK+INVESTMENT+MANAGER+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-301360,"TRANSLINK CAPITAL JAPAN, LLC","TRANSLINK CAPITAL JAPAN, LLC",301360,802-115036,ERA,ACTIVE,2019-03-20,2026-03-23,PALO ALTO,CA,United States,1-650-330-7353,http://www.translinkcapital.com,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/301360,https://www.linkedin.com/search/results/companies/?keywords=TRANSLINK+CAPITAL+JAPAN%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=TRANSLINK+CAPITAL+JAPAN%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=TRANSLINK+CAPITAL+JAPAN%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-296876,FALCON HOUSE CAPITAL MANAGEMENT PTE. LTD.,FALCON HOUSE CAPITAL MANAGEMENT PTE. LTD.,296876,802-115041,ERA,ACTIVE,2019-03-20,2025-09-10,SINGAPORE,,Singapore,65 67350135,https://www.linkedin.com/company/falconhouse ; https://www.falconhousepartners.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/296876,https://www.linkedin.com/search/results/companies/?keywords=FALCON+HOUSE+CAPITAL+MANAGEMENT+PTE.+LTD.,https://www.linkedin.com/search/results/people/?keywords=FALCON+HOUSE+CAPITAL+MANAGEMENT+PTE.+LTD.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=FALCON+HOUSE+CAPITAL+MANAGEMENT+PTE.+LTD.+venture+capital,unresolved,older_registration
adv_signal,adv-300617,"GENOA VENTURES, LLC","GENOA VENTURES, LLC",300617,802-115026,ERA,ACTIVE,2019-03-19,2026-03-31,SAN FRANCISCO,CA,United States,415-580-0050,https://www.genoavc.com/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300617,https://www.linkedin.com/search/results/companies/?keywords=GENOA+VENTURES%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=GENOA+VENTURES%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=GENOA+VENTURES%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-291870,"E14 MANAGEMENT, LLC","E14 MANAGEMENT, LLC",291870,802-115020,ERA,ACTIVE,2019-03-18,2026-03-31,CAMBRIDGE,MA,United States,508-306-4566,HTTPS://WWW.E14FUND.COM,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/291870,https://www.linkedin.com/search/results/companies/?keywords=E14+MANAGEMENT%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=E14+MANAGEMENT%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=E14+MANAGEMENT%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-298529,"ALITUS PARTNERS, LLC","ALITUS PARTNERS, LLC",298529,802-115017,ERA,ACTIVE,2019-03-18,2026-03-30,ST. LOUIS,MO,United States,314-862-3200,https://www.Alituspartners.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/298529,https://www.linkedin.com/search/results/companies/?keywords=ALITUS+PARTNERS%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=ALITUS+PARTNERS%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ALITUS+PARTNERS%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-300989,LAV GLOBAL MANAGEMENT COMPANY LIMITED,LAV GLOBAL MANAGEMENT COMPANY LIMITED,300989,802-115014,ERA,ACTIVE,2019-03-15,2026-03-23,GRAND CAYMAN,,Cayman Islands,+1 345 949 0100,HTTPS://WWW.LAVFUND.COM/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300989,https://www.linkedin.com/search/results/companies/?keywords=LAV+GLOBAL+MANAGEMENT+COMPANY+LIMITED,https://www.linkedin.com/search/results/people/?keywords=LAV+GLOBAL+MANAGEMENT+COMPANY+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=LAV+GLOBAL+MANAGEMENT+COMPANY+LIMITED+venture+capital,unresolved,older_registration
adv_signal,adv-300070,BLING CAPITAL LLC,BLING CAPITAL LLC,300070,802-115005,ERA,ACTIVE,2019-03-14,2026-03-30,,,,512-522-5153,https://www.blingcap.com,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300070,https://www.linkedin.com/search/results/companies/?keywords=BLING+CAPITAL+LLC,https://www.linkedin.com/search/results/people/?keywords=BLING+CAPITAL+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=BLING+CAPITAL+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-301102,DAVIDE LEONE AND PARTNERS INVESTMENT COMPANY LTD,DAVIDE LEONE AND PARTNERS INVESTMENT COMPANY LTD,301102,802-114995,ERA,ACTIVE,2019-03-13,2026-05-29,"LONDON, ENGLAND",,United Kingdom,00442070966900,https://www.dlpartners.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/301102,https://www.linkedin.com/search/results/companies/?keywords=DAVIDE+LEONE+AND+PARTNERS+INVESTMENT+COMPANY+LTD,https://www.linkedin.com/search/results/people/?keywords=DAVIDE+LEONE+AND+PARTNERS+INVESTMENT+COMPANY+LTD+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=DAVIDE+LEONE+AND+PARTNERS+INVESTMENT+COMPANY+LTD+venture+capital,unresolved,older_registration
adv_signal,adv-300956,BLACKBOX GROUP LLC,BLACKBOX GROUP LLC,300956,802-114994,ERA,ACTIVE,2019-03-13,2026-03-30,,,,646-506-3680,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300956,https://www.linkedin.com/search/results/companies/?keywords=BLACKBOX+GROUP+LLC,https://www.linkedin.com/search/results/people/?keywords=BLACKBOX+GROUP+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=BLACKBOX+GROUP+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-300816,ANTIN INFRASTRUCTURE PARTNERS SAS,ANTIN INFRASTRUCTURE PARTNERS SAS,300816,802-114997,ERA,ACTIVE,2019-03-13,2026-03-25,PARIS,,France,33 1 7008 1300,https://www.linkedin.com/company/antin-infrastructure-partners,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300816,https://www.linkedin.com/search/results/companies/?keywords=ANTIN+INFRASTRUCTURE+PARTNERS+SAS,https://www.linkedin.com/search/results/people/?keywords=ANTIN+INFRASTRUCTURE+PARTNERS+SAS+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ANTIN+INFRASTRUCTURE+PARTNERS+SAS+venture+capital,unresolved,older_registration
adv_signal,adv-284171,METHODOLOGY ASSET MANAGEMENT (UK) LLP,METHODOLOGY ASSET MANAGEMENT (UK) LLP,284171,802-114986,ERA,ACTIVE,2019-03-12,2026-06-04,LONDON,,United Kingdom,+44.207.434.1900,https://www.methodologygroup.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/284171,https://www.linkedin.com/search/results/companies/?keywords=METHODOLOGY+ASSET+MANAGEMENT+%28UK%29+LLP,https://www.linkedin.com/search/results/people/?keywords=METHODOLOGY+ASSET+MANAGEMENT+%28UK%29+LLP+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=METHODOLOGY+ASSET+MANAGEMENT+%28UK%29+LLP+venture+capital,unresolved,older_registration
adv_signal,adv-301096,"EV MANAGEMENT CO, LLC",EV MANAGEMENT COMPANY,301096,802-114991,ERA,ACTIVE,2019-03-12,2026-03-30,SANTA BARBARA,CA,United States,(805) 836-2253,http://www.entradaventures.com,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/301096,https://www.linkedin.com/search/results/companies/?keywords=EV+MANAGEMENT+COMPANY,https://www.linkedin.com/search/results/people/?keywords=EV+MANAGEMENT+COMPANY+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=EV+MANAGEMENT+COMPANY+venture+capital,unresolved,older_registration
adv_signal,adv-300882,JEDIVC MANAGEMENT LLC,JEDIVC MANAGEMENT LLC,300882,802-114965,ERA,ACTIVE,2019-03-08,2026-03-30,,,,650-245-7220,HTTP://WWW.TELESOFTVC.COM,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300882,https://www.linkedin.com/search/results/companies/?keywords=JEDIVC+MANAGEMENT+LLC,https://www.linkedin.com/search/results/people/?keywords=JEDIVC+MANAGEMENT+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=JEDIVC+MANAGEMENT+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-168123,"HOMEBREW MANAGEMENT, LLC",HOMEBREW VENTURES,168123,802-114972,ERA,ACTIVE,2019-03-08,2026-03-24,BURLINGAME,CA,United States,415-697-0404,HTTPS://WWW.x.COM/HOMEBREW,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/168123,https://www.linkedin.com/search/results/companies/?keywords=HOMEBREW+VENTURES,https://www.linkedin.com/search/results/people/?keywords=HOMEBREW+VENTURES+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=HOMEBREW+VENTURES+venture+capital,unresolved,older_registration
adv_signal,adv-288042,"PIPELINE CAPITAL PARTNERS I GP, LLC","PIPELINE CAPITAL PARTNERS I GP, LLC",288042,802-114969,ERA,ACTIVE,2019-03-08,2026-03-16,LAS VEGAS,NV,United States,775-737-1666,HTTP://WWW.PIPELINE.VC/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/288042,https://www.linkedin.com/search/results/companies/?keywords=PIPELINE+CAPITAL+PARTNERS+I+GP%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=PIPELINE+CAPITAL+PARTNERS+I+GP%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=PIPELINE+CAPITAL+PARTNERS+I+GP%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-293823,"CONTEMPORARY HEALTHCARE CAPITAL, LLC","CONTEMPORARY HEALTHCARE CAPITAL, LLC",293823,802-114957,ERA,ACTIVE,2019-03-07,2024-03-01,CHATTANOOGA,TN,United States,423-424-1800,http://www.contemporarycapital.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/293823,https://www.linkedin.com/search/results/companies/?keywords=CONTEMPORARY+HEALTHCARE+CAPITAL%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=CONTEMPORARY+HEALTHCARE+CAPITAL%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=CONTEMPORARY+HEALTHCARE+CAPITAL%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-291118,"ONE WAY VENTURES MANAGEMENT PBC, INC.","ONE WAY VENTURES MANAGEMENT PBC, INC.",291118,802-114950,ERA,ACTIVE,2019-03-06,2026-03-10,BOSTON,MA,United States,(617) 286-4666,https://www.linkedin.com/company/one-way-ventures/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/291118,https://www.linkedin.com/search/results/companies/?keywords=ONE+WAY+VENTURES+MANAGEMENT+PBC%2C+INC.,https://www.linkedin.com/search/results/people/?keywords=ONE+WAY+VENTURES+MANAGEMENT+PBC%2C+INC.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ONE+WAY+VENTURES+MANAGEMENT+PBC%2C+INC.+venture+capital,unresolved,older_registration
adv_signal,adv-301043,ORANGE RIVER MANAGEMENT L.P.,ORANGE RIVER MANAGEMENT L.P.,301043,802-114935,ERA,ACTIVE,2019-03-05,2026-03-30,NEW YORK,NY,United States,212-204-3430,http://www.orangelp.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/301043,https://www.linkedin.com/search/results/companies/?keywords=ORANGE+RIVER+MANAGEMENT+L.P.,https://www.linkedin.com/search/results/people/?keywords=ORANGE+RIVER+MANAGEMENT+L.P.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ORANGE+RIVER+MANAGEMENT+L.P.+venture+capital,unresolved,older_registration
adv_signal,adv-298710,INDIGO CAPITAL LLC,INDIGO CAPITAL LLC,298710,802-114929,ERA,ACTIVE,2019-03-04,2026-03-27,NEW YORK CITY,NY,United States,212-317-0267,HTTPS://INDIGOCAP.COM,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/298710,https://www.linkedin.com/search/results/companies/?keywords=INDIGO+CAPITAL+LLC,https://www.linkedin.com/search/results/people/?keywords=INDIGO+CAPITAL+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=INDIGO+CAPITAL+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-300974,COBALT INVESTMENT MANAGEMENT LLC,COBALT INVESTMENT MANAGEMENT LLC,300974,802-114921,ERA,ACTIVE,2019-03-01,2026-03-31,SANTA MONICA,CA,United States,310-622-4500,http://www.cobalt.la,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300974,https://www.linkedin.com/search/results/companies/?keywords=COBALT+INVESTMENT+MANAGEMENT+LLC,https://www.linkedin.com/search/results/people/?keywords=COBALT+INVESTMENT+MANAGEMENT+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=COBALT+INVESTMENT+MANAGEMENT+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-301035,WESTBOURNE INFRASTRUCTURE DEBT GP 2 LIMITED,WESTBOURNE INFRASTRUCTURE DEBT GP 2 LIMITED,301035,802-114913,ERA,ACTIVE,2019-03-01,2026-03-30,"GEORGE TOWN, GRAND CAYMAN",,Cayman Islands,1 345 949 8066,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/301035,https://www.linkedin.com/search/results/companies/?keywords=WESTBOURNE+INFRASTRUCTURE+DEBT+GP+2+LIMITED,https://www.linkedin.com/search/results/people/?keywords=WESTBOURNE+INFRASTRUCTURE+DEBT+GP+2+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=WESTBOURNE+INFRASTRUCTURE+DEBT+GP+2+LIMITED+venture+capital,unresolved,older_registration
adv_signal,adv-299812,SCHRODER INVESTMENT MANAGEMENT (EUROPE) S.A.,SCHRODER INVESTMENT MANAGEMENT (EUROPE) S.A.,299812,802-114915,ERA,ACTIVE,2019-03-01,2026-03-27,SENNINGERBERG,,Luxembourg,352 341 342 202,https://www.schroders.com/en-lu/lu/local/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/299812,https://www.linkedin.com/search/results/companies/?keywords=SCHRODER+INVESTMENT+MANAGEMENT+%28EUROPE%29+S.A.,https://www.linkedin.com/search/results/people/?keywords=SCHRODER+INVESTMENT+MANAGEMENT+%28EUROPE%29+S.A.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=SCHRODER+INVESTMENT+MANAGEMENT+%28EUROPE%29+S.A.+venture+capital,unresolved,older_registration
adv_signal,adv-300604,RUBICON ASSET MANAGEMENT LLC,RUBICON ASSET MANAGEMENT LLC,300604,802-114919,ERA,ACTIVE,2019-03-01,2026-02-24,NEW YORK,NY,United States,646-216-9960,http://www.rubiconfunds.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300604,https://www.linkedin.com/search/results/companies/?keywords=RUBICON+ASSET+MANAGEMENT+LLC,https://www.linkedin.com/search/results/people/?keywords=RUBICON+ASSET+MANAGEMENT+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=RUBICON+ASSET+MANAGEMENT+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-301033,WESTBOURNE CREDIT MANAGEMENT LIMITED,WESTBOURNE CREDIT MANAGEMENT LIMITED,301033,802-114912,ERA,ACTIVE,2019-03-01,2025-09-23,"MELBOURNE, VICTORIA",,Australia,613 9660 6900,https://www.westbournecapital.com.au/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/301033,https://www.linkedin.com/search/results/companies/?keywords=WESTBOURNE+CREDIT+MANAGEMENT+LIMITED,https://www.linkedin.com/search/results/people/?keywords=WESTBOURNE+CREDIT+MANAGEMENT+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=WESTBOURNE+CREDIT+MANAGEMENT+LIMITED+venture+capital,unresolved,older_registration
adv_signal,adv-300952,"213 MANAGEMENT, LLC",SANDBOX INDUSTRIES,300952,802-114910,ERA,ACTIVE,2019-02-28,2026-03-25,CHICAGO,IL,United States,312-243-4100,https://www.sandboxindustries.com,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300952,https://www.linkedin.com/search/results/companies/?keywords=SANDBOX+INDUSTRIES,https://www.linkedin.com/search/results/people/?keywords=SANDBOX+INDUSTRIES+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=SANDBOX+INDUSTRIES+venture+capital,unresolved,older_registration
